Wall time,Step,Value
1773445132.4362009,33779,-16.794803619384766
1773445185.3695905,33799,-14.055657386779785
1773445316.5801806,33849,-19.210596084594727
1773445343.0098758,33859,-15.681702613830566
1773445556.2434886,33939,-13.65096664428711
1773445849.2628512,34049,-16.73529624938965
1773445953.271751,34089,-16.41851806640625
1773446220.5884376,34189,-12.001583099365234
1773446326.457426,34229,-14.017120361328125
1773446429.6124754,34269,-15.411779403686523
1773446640.4532678,34349,-16.507221221923828
1773446772.6565723,34399,-14.471923828125
1773447162.3649695,34549,-15.571754455566406
1773447992.953536,34619,-19.002641677856445
1773448178.4741392,34689,-15.293610572814941
1773448542.66275,34829,-16.868370056152344
1773448570.1298535,34839,-15.669914245605469
1773448596.6863306,34849,-17.156047821044922
1773448623.155838,34859,-11.635736465454102
1773448774.6105263,34919,-18.83218765258789
1773448825.0260887,34939,-16.049545288085938
1773449007.108878,35009,-21.497716903686523
1773449086.479831,35039,-16.391265869140625
1773449378.2180328,35149,-18.944974899291992
1773449693.8861773,35269,-17.876617431640625
1773449928.9715216,35359,-16.500524520874023
1773450162.570208,35449,-17.807804107666016
1773450325.5097134,35509,-14.812134742736816
1773450537.2155778,35589,-15.743020057678223
1773450750.7612693,35669,-18.21017074584961
1773450832.0737636,35699,-19.307588577270508
1773450987.8633611,35759,-19.167783737182617
1773451666.5397024,35769,-16.00021743774414
1773451953.9901023,35879,-13.54273796081543
1773451980.7820008,35889,-13.475147247314453
1773452287.7059593,36009,-17.640193939208984
1773452623.8142936,36139,-17.759010314941406
1773452650.8218803,36149,-16.61307144165039
1773452678.1121988,36159,-13.391950607299805
1773452704.0941947,36169,-15.768239974975586
1773453075.3186347,36309,-15.94958782196045
1773453709.2247782,36549,-16.729129791259766
1773453789.015265,36579,-18.70334243774414
1773453842.4182062,36599,-14.172579765319824
1773453895.5292327,36619,-15.496492385864258
1773453974.085228,36649,-16.09261703491211
1773454081.3363848,36689,-15.100473403930664
1773454174.6909223,36719,-14.94215202331543
1773454198.1404285,36729,-14.09959602355957
1773454671.5549126,36909,-14.806249618530273
1773455604.5897985,37009,-14.869857788085938
1773455926.2697482,37129,-14.033897399902344
1773456059.3577735,37179,-19.51382064819336
1773456084.3767288,37189,-16.065244674682617
1773456455.646343,37329,-15.630780220031738
1773456797.8468409,37459,-13.70326042175293
1773456824.1215365,37469,-14.553165435791016
1773456878.9295905,37489,-15.206509590148926
1773456904.794658,37499,-13.507383346557617
1773456986.6308713,37529,-17.689605712890625
1773457012.9456406,37539,-15.053974151611328
1773457037.754444,37549,-14.852521896362305
1773457222.362102,37619,-17.285903930664062
1773457276.488652,37639,-16.76013946533203
1773457724.3911617,37809,-15.195869445800781
1773457775.375269,37829,-18.799436569213867
1773457804.2589848,37839,-18.115434646606445
1773457910.1060483,37879,-14.921867370605469
1773457988.8002737,37909,-18.88240623474121
1773458590.608595,38139,-17.874048233032227
1773459508.3656716,38239,-15.224669456481934
1773459931.4232805,38399,-15.328592300415039
1773460178.2787714,38489,-14.72009563446045
1773460231.2063937,38509,-12.616601943969727
1773460283.6643486,38529,-15.612542152404785
1773460506.5648792,38609,-13.601388931274414
1773460739.4161568,38699,-16.547748565673828
1773460817.4099245,38729,-13.320302963256836
1773461615.155753,39029,-16.97168731689453
1773461782.8050396,39089,-17.2993221282959
1773461860.9508224,39119,-12.738627433776855
1773461962.8343794,39159,-17.09587860107422
1773462123.2926428,39219,-17.894498825073242
1773462382.9981713,39319,-11.885212898254395
1773463104.1785176,39339,-13.056989669799805
1773463181.2861052,39369,-16.657302856445312
1773463634.0881076,39539,-16.574874877929688
1773463744.840292,39579,-14.634012222290039
1773463979.9667416,39669,-13.71957015991211
1773464215.6906009,39759,-14.063594818115234
1773464378.4230697,39819,-16.694416046142578
1773464510.0666602,39869,-13.868005752563477
1773464666.66444,39929,-12.721395492553711
1773465082.7628233,40089,-16.027019500732422
1773465187.087846,40129,-13.971158981323242
1773465241.7182088,40149,-19.91008186340332
1773465477.5548398,40239,-17.29520034790039
1773465609.7621014,40289,-14.54939079284668
1773465772.9868233,40349,-12.666686058044434
1773465929.3353434,40409,-12.876593589782715
1773466111.8119342,40479,-16.49871063232422
1773467747.7013142,40849,-11.462913513183594
1773467851.8686821,40889,-20.605470657348633
1773467955.0635185,40929,-13.927711486816406
1773468398.6243296,41099,-15.641459465026855
1773468556.5357885,41159,-14.020145416259766
1773468718.7632012,41219,-12.988838195800781
1773468796.4932728,41249,-16.576614379882812
1773469363.5030773,41469,-13.12013053894043
1773469543.262496,41539,-16.30922508239746
1773469621.8428805,41569,-14.135260581970215
1773469909.998816,41679,-14.490692138671875
1773470815.9054937,41779,-17.564434051513672
1773470842.3100786,41789,-15.136573791503906
1773470917.5143955,41819,-16.46646499633789
1773471205.9208338,41929,-17.190425872802734
1773471599.8141499,42079,-19.026138305664062
1773471966.3806922,42219,-14.179097175598145
1773472126.3552058,42279,-14.02871036529541
1773472177.9811702,42299,-17.259506225585938
1773472364.030372,42369,-14.08635139465332
1773472630.514869,42469,-17.642620086669922
1773472708.4922395,42499,-14.978475570678711
1773472785.7894654,42529,-17.550189971923828
1773472811.872204,42539,-18.46148681640625
1773472917.4413598,42579,-14.604984283447266
1773473180.2973466,42679,-15.62575912475586
1773473524.4257977,42809,-17.523157119750977
1773473551.344946,42819,-16.272747039794922
1773474654.3066306,42989,-16.107616424560547
1773474938.6590846,43099,-17.72293472290039
1773475173.7573671,43189,-13.559606552124023
1773475302.5953023,43239,-12.321708679199219
1773475430.3232846,43289,-14.78298568725586
1773475585.4165525,43349,-16.282093048095703
1773475826.8663383,43439,-14.465677261352539
1773476275.5613682,43609,-13.860129356384277
1773476693.5920312,43769,-14.415057182312012
1773476768.8742008,43799,-19.782630920410156
1773477188.1881201,43959,-22.16079330444336
1773477402.1130443,44039,-17.459335327148438
1773477509.2370203,44079,-16.291027069091797
1773478232.4510217,44109,-14.40827751159668
1773478311.3166292,44139,-15.51871109008789
1773478336.0221114,44149,-15.16720962524414
1773478545.3979447,44229,-17.704076766967773
1773478596.480635,44249,-14.308818817138672
1773478885.2633486,44359,-15.133270263671875
1773479098.1631541,44439,-13.032824516296387
1773479385.3635213,44549,-11.690146446228027
1773479489.9517398,44589,-15.938142776489258
1773479701.9917033,44669,-16.94365692138672
1773480307.9113133,44899,-20.237213134765625
1773480460.86353,44959,-15.196975708007812
1773480566.3372803,44999,-16.731868743896484
1773480959.1857984,45149,-16.878826141357422
1773481117.2287238,45209,-15.786945343017578
1773481194.4688427,45239,-16.137157440185547
1773481245.317128,45259,-14.493606567382812
1773482079.3838286,45329,-15.456356048583984
1773482158.788895,45359,-13.902368545532227
1773482264.4093983,45399,-15.54917049407959
1773482369.2961726,45439,-14.342108726501465
1773482395.4985552,45449,-19.703998565673828
1773482868.2823699,45629,-16.404926300048828
1773482919.6100128,45649,-16.10184097290039
1773483027.909391,45689,-12.320945739746094
1773483184.599232,45749,-15.710949897766113
1773483392.784935,45829,-16.699922561645508
1773483658.4216728,45929,-16.428163528442383
1773484022.0434551,46069,-13.850234985351562
1773484104.2547445,46099,-11.12672233581543
1773484183.895296,46129,-17.756839752197266
1773485041.5173078,46449,-16.24800682067871
1773485818.2865133,46499,-15.601401329040527
1773485845.7498147,46509,-15.152737617492676
1773485954.3417299,46549,-15.144192695617676
1773486062.1603124,46589,-12.605173110961914
1773486086.7215872,46599,-12.402311325073242
1773486165.7216527,46629,-16.4160099029541
1773486294.7599652,46679,-11.648961067199707
1773486587.835429,46789,-16.201984405517578
1773486797.9577942,46869,-19.127262115478516
1773486901.248668,46909,-13.426067352294922
1773486953.3557522,46929,-16.364709854125977
1773487114.8496215,46989,-18.457229614257812
1773487326.6835344,47069,-13.313180923461914
1773487352.2470071,47079,-17.417770385742188
1773487508.8815062,47139,-12.207452774047852
1773487588.1969242,47169,-15.08061695098877
1773487955.6877594,47309,-16.824743270874023
1773488143.865907,47379,-13.741815567016602
1773488727.4663024,47599,-12.976619720458984
1773488914.173172,47669,-16.220977783203125
1773489725.5812905,47729,-15.502370834350586
1773489829.0681252,47769,-14.862998008728027
1773489852.6133668,47779,-16.7530517578125
1773490197.1703455,47909,-16.649030685424805
1773490558.1407259,48049,-14.009870529174805
1773490637.423161,48079,-15.777024269104004
1773490713.8728855,48109,-17.66598892211914
1773490765.2885773,48129,-19.395381927490234
1773490822.2406075,48149,-17.864377975463867
