Wall time,Step,Value
1769693481.5251925,49809,-77.90687561035156
1769693495.0571547,49919,-73.36235046386719
1769693578.5500405,50479,-65.89361572265625
1769693601.9993,50669,-71.61814880371094
1769693618.1549306,50799,-64.68242645263672
1769693629.282482,50889,-69.00044250488281
1769693631.758241,50909,-65.11296081542969
1769693683.7576146,51329,-70.89569091796875
1769693688.7458258,51369,-75.42742919921875
1769693707.5885468,51519,-65.52947998046875
1769693711.3283572,51549,-65.46255493164062
1769693712.5609653,51559,-69.12989807128906
1769693767.2288392,51879,-68.11102294921875
1769693783.2589374,52009,-69.40673828125
1769693814.1485543,52259,-68.56067657470703
1769693830.369615,52389,-67.99508666992188
1769693848.8860261,52539,-68.8880615234375
1769693860.0427306,52629,-62.973838806152344
1769693863.7341568,52659,-72.48536682128906
1769693900.878416,52959,-68.29254150390625
1769693930.3278725,53199,-67.76569366455078
1769693934.053051,53229,-69.90644836425781
1769693936.5340807,53249,-70.55534362792969
1769693998.1735806,53629,-65.88642883300781
1769694008.0668118,53709,-71.05828857421875
1769694049.045484,54039,-73.17448425292969
1769694101.0671852,54459,-68.8181381225586
1769694112.196023,54549,-67.47611236572266
1769694118.3878071,54599,-68.95925903320312
1769694180.1599236,55099,-64.9462890625
1769694194.993801,55219,-67.80908966064453
1769694266.7130547,55679,-73.31085205078125
1769694390.0759451,56679,-72.34103393554688
1769694483.1531305,57309,-68.21195983886719
1769694517.737996,57589,-65.14688873291016
1769694546.1409597,57819,-63.2769775390625
1769694609.0652587,58329,-75.29979705810547
1769694651.0222356,58669,-64.61479187011719
1769694667.2967505,58799,-74.20028686523438
1769694766.892952,59489,-72.99935150146484
1769694776.7498097,59569,-68.87361907958984
1769694786.6078415,59649,-70.80777740478516
1769694807.5269392,59819,-68.8198471069336
1769694827.1531894,59979,-66.13626098632812
1769694841.8938327,60099,-68.66490173339844
1769694896.237067,60539,-70.45750427246094
1769694942.219081,60789,-68.5533447265625
1769694983.031109,61119,-65.68833923339844
1769694985.499575,61139,-65.3856201171875
1769695010.1726236,61339,-65.56269073486328
1769695016.3272567,61389,-71.4874267578125
1769695018.8023002,61409,-70.34797668457031
1769695021.2742066,61429,-70.4306869506836
1769695123.4728994,62259,-69.11294555664062
1769695160.2339292,62439,-65.76263427734375
1769695204.5875216,62799,-70.00725555419922
1769695230.3933773,63009,-68.112548828125
1769695269.8950255,63329,-74.0460205078125
1769695272.3715453,63349,-66.61353302001953
1769695302.0642376,63589,-68.93803405761719
1769695303.2962406,63599,-69.11372375488281
1769695309.4835687,63649,-68.49946594238281
1769695315.632438,63699,-70.36456298828125
1769695458.683936,64739,-72.2730712890625
1769695526.895864,65289,-74.81319427490234
1769695530.5754743,65319,-66.95399475097656
1769695549.02029,65469,-67.01255798339844
1769695555.1673667,65519,-68.51783752441406
1769695571.2984755,65649,-66.65544128417969
1769695577.4349055,65699,-64.64485931396484
1769695597.1739757,65859,-64.49722290039062
1769695603.3525627,65909,-68.80082702636719
1769695629.6167598,65999,-67.80445861816406
1769695649.2652748,66159,-67.27998352050781
1769695720.772051,66739,-71.67144012451172
1769695778.2069428,67209,-64.5348129272461
1769695790.5893812,67309,-64.27816772460938
1769695815.248982,67509,-72.40921020507812
1769695828.7550497,67619,-73.06913757324219
1769695893.962079,68029,-68.05817413330078
1769695943.32349,68429,-64.07675170898438
1769695953.1846142,68509,-62.685123443603516
1769695964.3007002,68599,-68.6148452758789
1769695983.9900258,68759,-69.94862365722656
1769696034.4623322,69169,-67.3615951538086
1769696038.1349356,69199,-71.55233001708984
1769696051.7100508,69309,-66.73043823242188
1769696122.2376225,69759,-67.6163330078125
1769696141.9594324,69919,-74.14006805419922
1769696148.1048934,69969,-69.82441711425781
1769696150.5671818,69989,-69.24684143066406
1769696175.3630168,70189,-65.48104095458984
1769696219.821667,70549,-65.50680541992188
1769696297.5931087,71179,-71.32830810546875
1769696301.2469828,71209,-67.78553009033203
1769696308.5793273,71269,-69.87460327148438
1769696369.69982,71649,-63.63671112060547
1769696386.9733675,71789,-63.07449722290039
1769696422.5295436,72079,-63.87641143798828
1769696479.2288537,72539,-65.09364318847656
1769696505.017472,72749,-68.35213470458984
1769696546.7184,73089,-71.35008239746094
1769696600.7982962,73389,-71.18253326416016
1769696619.5057096,73539,-70.61805725097656
1769696636.9718003,73679,-62.64911651611328
1769696709.2592807,74249,-67.34539794921875
1769696723.118819,74359,-67.40994262695312
1769696724.3494394,74369,-65.8866958618164
1769696758.859318,74649,-69.01171875
1769696763.781708,74689,-73.18119049072266
1769696766.2399795,74709,-64.16140747070312
1769696781.0085113,74829,-70.9612808227539
1769696826.2802212,75069,-69.83984375
1769696841.1765141,75189,-71.98411560058594
1769696851.0821216,75269,-72.37153625488281
1769696858.4911883,75329,-67.2108383178711
1769696872.1541605,75439,-63.660728454589844
1769696881.976785,75519,-66.75472259521484
1769696884.446829,75539,-74.34770202636719
1769696933.8890479,75939,-71.91732025146484
1769696945.0042322,76029,-71.94792938232422
1769696947.4838672,76049,-65.11249542236328
1769696951.189492,76079,-67.76884460449219
1769696989.3202488,76389,-69.13020324707031
1769696996.7626715,76449,-64.52082061767578
1769697016.5602963,76609,-68.91116333007812
1769697114.85847,77279,-70.48725891113281
1769697118.5601168,77309,-67.40339660644531
1769697150.6324282,77569,-67.55046081542969
1769697197.4382436,77949,-69.948486328125
1769697198.6663704,77959,-65.89895629882812
1769697230.7017126,78219,-69.2996826171875
1769697251.7638924,78389,-71.14641571044922
